timestamp,market_zone,solar_mw,wind_mw
2026-09-13 05:00:00,WR,0.0,136.08
2026-09-13 06:00:00,SR,0.0,79.03
2026-09-13 06:00:00,WR,0.0,140.26
2026-09-13 07:00:00,SR,43.79,98.41
2026-09-13 07:00:00,WR,42.89,118.34
2026-09-13 08:00:00,SR,119.29,50.93
2026-09-13 08:00:00,WR,77.4,80.93
2026-09-13 09:00:00,SR,147.97,120.74
2026-09-13 09:00:00,WR,154.85,118.43
2026-09-13 10:00:00,SR,215.89,72.47
2026-09-13 10:00:00,WR,137.38,150.17
2026-09-13 11:00:00,SR,240.35,65.94
2026-09-13 11:00:00,WR,138.61,113.33
2026-09-13 12:00:00,SR,228.47,52.98
2026-09-13 12:00:00,WR,248.18,104.41
2026-09-13 13:00:00,SR,216.73,94.49
2026-09-13 13:00:00,WR,219.82,113.33
2026-09-13 14:00:00,SR,147.56,105.98
2026-09-13 14:00:00,WR,195.37,121.78
2026-09-13 15:00:00,SR,143.69,94.17
2026-09-13 15:00:00,WR,152.21,61.89
2026-09-13 16:00:00,SR,125.88,91.03
2026-09-13 16:00:00,WR,110.48,63.31
2026-09-13 17:00:00,SR,63.95,123.21
2026-09-13 17:00:00,WR,64.14,61.89
2026-09-13 18:00:00,SR,0.0,99.39
2026-09-13 18:00:00,WR,0.0,150.21
2026-09-13 19:00:00,SR,0.0,96.57
2026-09-13 19:00:00,WR,0.0,64.02
2026-09-13 20:00:00,SR,0.0,47.31
2026-09-13 20:00:00,WR,0.0,80.53
2026-09-13 21:00:00,SR,0.0,52.25
2026-09-13 21:00:00,WR,0.0,130.05
2026-09-13 22:00:00,SR,0.0,67.02
2026-09-13 22:00:00,WR,0.0,52.22
2026-09-13 23:00:00,SR,0.0,51.66
2026-09-13 23:00:00,WR,0.0,52.27
2026-09-14 00:00:00,SR,0.0,61.01
2026-09-14 00:00:00,WR,0.0,98.09
2026-09-14 01:00:00,SR,0.0,63.55
2026-09-14 01:00:00,WR,0.0,64.12
2026-09-14 02:00:00,SR,0.0,85.91
2026-09-14 02:00:00,WR,0.0,62.99
2026-09-14 03:00:00,SR,0.0,45.59
2026-09-14 03:00:00,WR,0.0,31.29
2026-09-14 04:00:00,SR,0.0,106.95
2026-09-14 04:00:00,WR,0.0,81.86
2026-09-14 05:00:00,SR,0.0,68.44
2026-09-14 05:00:00,WR,0.0,74.56
2026-09-14 06:00:00,SR,0.0,31.05
2026-09-14 06:00:00,WR,0.0,116.97
2026-09-14 07:00:00,SR,59.13,25.46
2026-09-14 07:00:00,WR,53.83,39.91
2026-09-14 08:00:00,SR,128.12,58.59
2026-09-14 08:00:00,WR,86.58,152.19
2026-09-14 09:00:00,SR,207.29,56.53
2026-09-14 09:00:00,WR,143.54,87.68
2026-09-14 10:00:00,SR,208.81,49.53
2026-09-14 10:00:00,WR,164.39,59.16
2026-09-14 11:00:00,SR,240.24,71.54
2026-09-14 11:00:00,WR,221.04,157.96
2026-09-14 12:00:00,SR,215.03,43.89
2026-09-14 12:00:00,WR,239.95,61.35
2026-09-14 13:00:00,SR,173.92,35.09
2026-09-14 13:00:00,WR,166.58,52.49
2026-09-14 14:00:00,SR,259.7,65.79
2026-09-14 14:00:00,WR,149.01,76.59
2026-09-14 15:00:00,SR,116.86,122.56
2026-09-14 15:00:00,WR,147.59,56.55
2026-09-14 16:00:00,SR,83.85,66.45
2026-09-14 16:00:00,WR,120.47,44.43
2026-09-14 17:00:00,SR,67.77,118.53
2026-09-14 17:00:00,WR,35.79,149.69
2026-09-14 18:00:00,SR,0.0,71.18
2026-09-14 18:00:00,WR,0.0,79.75
2026-09-14 19:00:00,SR,0.0,124.82
2026-09-14 19:00:00,WR,0.0,113.37
2026-09-14 20:00:00,SR,0.0,26.63
2026-09-14 20:00:00,WR,0.0,61.3
2026-09-14 21:00:00,SR,0.0,126.12
2026-09-14 21:00:00,WR,0.0,53.57
2026-09-14 22:00:00,SR,0.0,111.69
2026-09-14 22:00:00,WR,0.0,95.96
2026-09-14 23:00:00,SR,0.0,120.04
2026-09-14 23:00:00,WR,0.0,79.45
2026-09-15 00:00:00,SR,0.0,49.25
2026-09-15 00:00:00,WR,0.0,116.13
2026-09-15 01:00:00,SR,0.0,37.46
2026-09-15 01:00:00,WR,0.0,60.54
2026-09-15 02:00:00,SR,0.0,92.15
2026-09-15 02:00:00,WR,0.0,122.81
2026-09-15 03:00:00,SR,0.0,76.67
2026-09-15 03:00:00,WR,0.0,137.36
2026-09-15 04:00:00,SR,0.0,77.43
2026-09-15 04:00:00,WR,0.0,53.33
2026-09-15 05:00:00,SR,0.0,119.59
2026-09-15 05:00:00,WR,0.0,36.14
2026-09-15 06:00:00,SR,0.0,55.16
2026-09-15 06:00:00,WR,0.0,138.36
2026-09-15 07:00:00,SR,56.68,36.52
2026-09-15 07:00:00,WR,54.54,128.26
2026-09-15 08:00:00,SR,95.48,37.55
2026-09-15 08:00:00,WR,91.41,62.89
2026-09-15 09:00:00,SR,194.02,96.51
2026-09-15 09:00:00,WR,139.53,58.61
2026-09-15 10:00:00,SR,204.9,61.81
2026-09-15 10:00:00,WR,189.83,57.58
2026-09-15 11:00:00,SR,246.55,107.86
2026-09-15 11:00:00,WR,164.47,100.92
2026-09-15 12:00:00,SR,283.97,79.94
2026-09-15 12:00:00,WR,192.25,114.12
2026-09-15 13:00:00,SR,266.29,76.19
2026-09-15 13:00:00,WR,180.35,158.73
2026-09-15 14:00:00,SR,198.37,113.37
2026-09-15 14:00:00,WR,200.91,153.08
2026-09-15 15:00:00,SR,153.56,64.07
2026-09-15 15:00:00,WR,147.3,118.9
2026-09-15 16:00:00,SR,103.08,76.96
2026-09-15 16:00:00,WR,103.02,90.88
2026-09-15 17:00:00,SR,61.74,91.85
2026-09-15 17:00:00,WR,44.97,112.88
2026-09-15 18:00:00,SR,0.0,45.37
2026-09-15 18:00:00,WR,0.0,31.04
2026-09-15 19:00:00,SR,0.0,113.52
2026-09-15 19:00:00,WR,0.0,149.23
2026-09-15 20:00:00,SR,0.0,58.83
2026-09-15 20:00:00,WR,0.0,36.5
2026-09-15 21:00:00,SR,0.0,119.41
2026-09-15 21:00:00,WR,0.0,103.47
2026-09-15 22:00:00,SR,0.0,44.27
2026-09-15 22:00:00,WR,0.0,116.1
2026-09-15 23:00:00,SR,0.0,81.31
2026-09-15 23:00:00,WR,0.0,57.74
2026-09-16 00:00:00,SR,0.0,78.84
2026-09-16 00:00:00,WR,0.0,155.4
2026-09-16 01:00:00,SR,0.0,109.51
2026-09-16 01:00:00,WR,0.0,56.61
2026-09-16 02:00:00,SR,0.0,37.08
2026-09-16 02:00:00,WR,0.0,153.83
2026-09-16 03:00:00,SR,0.0,118.04
2026-09-16 03:00:00,WR,0.0,136.82
2026-09-16 04:00:00,SR,0.0,78.3
2026-09-16 04:00:00,WR,0.0,63.7
2026-09-16 05:00:00,SR,0.0,84.04
2026-09-16 05:00:00,WR,0.0,51.1
2026-09-16 06:00:00,SR,0.0,26.28
2026-09-16 06:00:00,WR,0.0,85.71
2026-09-16 07:00:00,SR,60.07,50.17
2026-09-16 07:00:00,WR,42.74,169.84
2026-09-16 08:00:00,SR,105.63,90.66
2026-09-16 08:00:00,WR,81.67,146.29
2026-09-16 09:00:00,SR,164.18,32.29
2026-09-16 09:00:00,WR,109.88,167.23
2026-09-16 10:00:00,SR,151.43,41.99
2026-09-16 10:00:00,WR,141.05,89.04
2026-09-16 11:00:00,SR,184.27,86.37
2026-09-16 11:00:00,WR,193.51,46.84
2026-09-16 12:00:00,SR,189.0,115.08
2026-09-16 12:00:00,WR,229.39,68.46
2026-09-16 13:00:00,SR,186.73,32.07
2026-09-16 13:00:00,WR,192.5,106.95
2026-09-16 14:00:00,SR,245.28,53.51
2026-09-16 14:00:00,WR,177.79,37.77
2026-09-16 15:00:00,SR,157.28,123.2
2026-09-16 15:00:00,WR,110.64,52.57
2026-09-16 16:00:00,SR,146.24,97.57
2026-09-16 16:00:00,WR,85.74,50.29
2026-09-16 17:00:00,SR,45.11,84.8
2026-09-16 17:00:00,WR,62.43,101.81
2026-09-16 18:00:00,SR,0.0,121.93
2026-09-16 18:00:00,WR,0.0,80.05
2026-09-16 19:00:00,SR,0.0,33.63
2026-09-16 19:00:00,WR,0.0,68.67
2026-09-16 20:00:00,SR,0.0,64.08
2026-09-16 20:00:00,WR,0.0,100.44
2026-09-16 21:00:00,SR,0.0,55.63
2026-09-16 21:00:00,WR,0.0,71.21
2026-09-16 22:00:00,SR,0.0,36.12
2026-09-16 22:00:00,WR,0.0,78.11
2026-09-16 23:00:00,SR,0.0,95.45
2026-09-16 23:00:00,WR,0.0,93.39
2026-09-17 00:00:00,SR,0.0,51.25
2026-09-17 00:00:00,WR,0.0,100.8
2026-09-17 01:00:00,SR,0.0,58.71
2026-09-17 01:00:00,WR,0.0,167.8
2026-09-17 02:00:00,SR,0.0,31.99
2026-09-17 02:00:00,WR,0.0,61.27
2026-09-17 03:00:00,SR,0.0,74.79
2026-09-17 03:00:00,WR,0.0,98.32
2026-09-17 04:00:00,SR,0.0,39.11
2026-09-17 04:00:00,WR,0.0,50.93
2026-09-17 05:00:00,SR,0.0,67.87
2026-09-17 05:00:00,WR,0.0,79.0
2026-09-17 06:00:00,SR,0.0,122.65
2026-09-17 06:00:00,WR,0.0,54.42
2026-09-17 07:00:00,SR,47.77,77.3
2026-09-17 07:00:00,WR,52.51,88.34
2026-09-17 08:00:00,SR,95.8,30.52
2026-09-17 08:00:00,WR,71.65,160.63
2026-09-17 09:00:00,SR,135.98,28.25
2026-09-17 09:00:00,WR,130.13,139.75
2026-09-17 10:00:00,SR,159.19,74.32
2026-09-17 10:00:00,WR,159.64,161.23
2026-09-17 11:00:00,SR,244.37,31.67
2026-09-17 11:00:00,WR,164.38,87.71
2026-09-17 12:00:00,SR,224.54,83.53
2026-09-17 12:00:00,WR,222.87,78.11
2026-09-17 13:00:00,SR,189.92,61.57
2026-09-17 13:00:00,WR,172.41,169.28
2026-09-17 14:00:00,SR,151.29,45.61
2026-09-17 14:00:00,WR,173.21,126.51
2026-09-17 15:00:00,SR,161.23,126.5
2026-09-17 15:00:00,WR,148.41,145.91
2026-09-17 16:00:00,SR,149.75,125.36
2026-09-17 16:00:00,WR,117.23,108.86
2026-09-17 17:00:00,SR,57.49,30.97
2026-09-17 17:00:00,WR,44.16,33.19
2026-09-17 18:00:00,SR,0.0,47.46
2026-09-17 18:00:00,WR,0.0,145.57
2026-09-17 19:00:00,SR,0.0,23.98
2026-09-17 19:00:00,WR,0.0,93.08
2026-09-17 20:00:00,SR,0.0,32.5
2026-09-17 20:00:00,WR,0.0,53.06
2026-09-17 21:00:00,SR,0.0,70.09
2026-09-17 21:00:00,WR,0.0,70.33
2026-09-17 22:00:00,SR,0.0,58.16
2026-09-17 22:00:00,WR,0.0,101.4
2026-09-17 23:00:00,SR,0.0,41.44
2026-09-17 23:00:00,WR,0.0,147.14
2026-09-18 00:00:00,SR,0.0,97.69
2026-09-18 00:00:00,WR,0.0,54.05
2026-09-18 01:00:00,SR,0.0,60.0
2026-09-18 01:00:00,WR,0.0,115.7
2026-09-18 02:00:00,SR,0.0,111.95
2026-09-18 02:00:00,WR,0.0,135.47
2026-09-18 03:00:00,SR,0.0,47.8
2026-09-18 03:00:00,WR,0.0,161.05
2026-09-18 04:00:00,SR,0.0,79.03
2026-09-18 04:00:00,WR,0.0,46.34
2026-09-18 05:00:00,SR,0.0,41.83
2026-09-18 05:00:00,WR,0.0,159.69
2026-09-18 06:00:00,SR,0.0,38.51
2026-09-18 06:00:00,WR,0.0,137.34
2026-09-18 07:00:00,SR,48.35,86.78
2026-09-18 07:00:00,WR,37.15,100.86
2026-09-18 08:00:00,SR,100.31,40.6
2026-09-18 08:00:00,WR,103.77,72.96
2026-09-18 09:00:00,SR,205.43,27.02
2026-09-18 09:00:00,WR,131.56,107.6
2026-09-18 10:00:00,SR,208.97,80.07
2026-09-18 10:00:00,WR,172.91,35.86
2026-09-18 11:00:00,SR,192.06,70.04
2026-09-18 11:00:00,WR,180.57,59.93
2026-09-18 12:00:00,SR,176.84,98.23
2026-09-18 12:00:00,WR,240.63,166.72
2026-09-18 13:00:00,SR,188.29,42.81
2026-09-18 13:00:00,WR,165.38,54.53
2026-09-18 14:00:00,SR,179.71,117.25
2026-09-18 14:00:00,WR,140.46,96.89
2026-09-18 15:00:00,SR,192.7,121.92
2026-09-18 15:00:00,WR,166.79,100.01
2026-09-18 16:00:00,SR,126.51,92.11
2026-09-18 16:00:00,WR,71.87,35.58
2026-09-18 17:00:00,SR,59.48,117.54
2026-09-18 17:00:00,WR,42.21,147.99
2026-09-18 18:00:00,SR,0.0,59.78
2026-09-18 18:00:00,WR,0.0,108.81
2026-09-18 19:00:00,SR,0.0,89.74
2026-09-18 19:00:00,WR,0.0,74.66
2026-09-18 20:00:00,SR,0.0,79.84
2026-09-18 20:00:00,WR,0.0,160.12
2026-09-18 21:00:00,SR,0.0,35.52
2026-09-18 21:00:00,WR,0.0,76.36
2026-09-18 22:00:00,SR,0.0,63.74
2026-09-18 22:00:00,WR,0.0,146.89
2026-09-18 23:00:00,SR,0.0,55.4
2026-09-18 23:00:00,WR,0.0,155.43
