timestamp,market_zone,price_inr_per_mwh
2026-09-16 16:00:00,WR,4831.58
2026-09-16 17:00:00,SR,6277.96
2026-09-16 17:00:00,WR,5480.17
2026-09-16 18:00:00,SR,6156.33
2026-09-16 18:00:00,WR,5967.24
2026-09-16 19:00:00,SR,6404.02
2026-09-16 19:00:00,WR,6131.37
2026-09-16 20:00:00,SR,7497.13
2026-09-16 20:00:00,WR,6829.41
2026-09-16 21:00:00,SR,6253.92
2026-09-16 21:00:00,WR,6652.72
2026-09-16 22:00:00,SR,6039.17
2026-09-16 22:00:00,WR,4957.95
2026-09-16 23:00:00,SR,4253.48
2026-09-16 23:00:00,WR,4455.86
2026-09-17 00:00:00,SR,3833.97
2026-09-17 00:00:00,WR,3600.29
2026-09-17 01:00:00,SR,3911.1
2026-09-17 01:00:00,WR,3843.06
2026-09-17 02:00:00,SR,3590.51
2026-09-17 02:00:00,WR,3567.5
2026-09-17 03:00:00,SR,3388.43
2026-09-17 03:00:00,WR,3483.83
2026-09-17 04:00:00,SR,3550.51
2026-09-17 04:00:00,WR,3407.14
2026-09-17 05:00:00,SR,3733.03
2026-09-17 05:00:00,WR,4276.6
2026-09-17 06:00:00,SR,5132.16
2026-09-17 06:00:00,WR,4410.22
2026-09-17 07:00:00,SR,5318.81
2026-09-17 07:00:00,WR,4939.05
2026-09-17 08:00:00,SR,6100.92
2026-09-17 08:00:00,WR,5599.47
2026-09-17 09:00:00,SR,6569.65
2026-09-17 09:00:00,WR,6306.28
2026-09-17 10:00:00,SR,5982.45
2026-09-17 10:00:00,WR,5522.38
2026-09-17 11:00:00,SR,5231.16
2026-09-17 11:00:00,WR,4746.86
2026-09-17 12:00:00,SR,4384.5
2026-09-17 12:00:00,WR,4173.59
2026-09-17 13:00:00,SR,4290.02
2026-09-17 13:00:00,WR,4099.95
2026-09-17 14:00:00,SR,4651.2
2026-09-17 14:00:00,WR,4111.52
2026-09-17 15:00:00,SR,5119.03
2026-09-17 15:00:00,WR,4819.63
2026-09-17 16:00:00,SR,5520.85
2026-09-17 16:00:00,WR,5038.1
2026-09-17 17:00:00,SR,6323.85
2026-09-17 17:00:00,WR,5414.55
2026-09-17 18:00:00,SR,6643.02
2026-09-17 18:00:00,WR,6226.04
2026-09-17 19:00:00,SR,7240.54
2026-09-17 19:00:00,WR,6206.56
2026-09-17 20:00:00,SR,6582.37
2026-09-17 20:00:00,WR,6759.84
2026-09-17 21:00:00,SR,6922.88
2026-09-17 21:00:00,WR,5768.73
2026-09-17 22:00:00,SR,5879.33
2026-09-17 22:00:00,WR,5026.86
2026-09-17 23:00:00,SR,4830.02
2026-09-17 23:00:00,WR,4191.75
2026-09-18 00:00:00,SR,3243.13
2026-09-18 00:00:00,WR,6951.07
2026-09-18 01:00:00,SR,3551.72
2026-09-18 01:00:00,WR,3277.6
2026-09-18 02:00:00,SR,3495.26
2026-09-18 02:00:00,WR,3567.37
2026-09-18 03:00:00,SR,3241.5
2026-09-18 03:00:00,WR,3127.77
2026-09-18 04:00:00,SR,3319.58
2026-09-18 04:00:00,WR,3554.15
2026-09-18 05:00:00,SR,4120.44
2026-09-18 05:00:00,WR,3783.48
2026-09-18 06:00:00,SR,4710.81
2026-09-18 06:00:00,WR,4934.63
2026-09-18 07:00:00,SR,6039.77
2026-09-18 07:00:00,WR,4772.81
2026-09-18 08:00:00,SR,6083.18
2026-09-18 08:00:00,WR,5530.2
2026-09-18 09:00:00,SR,5944.21
2026-09-18 09:00:00,WR,6282.61
2026-09-18 10:00:00,SR,5788.09
2026-09-18 10:00:00,WR,5636.39
2026-09-18 11:00:00,SR,4990.23
2026-09-18 11:00:00,WR,4896.06
2026-09-18 12:00:00,SR,4658.45
2026-09-18 12:00:00,WR,4528.47
2026-09-18 13:00:00,SR,4490.31
2026-09-18 13:00:00,WR,4090.91
2026-09-18 14:00:00,SR,4565.13
2026-09-18 14:00:00,WR,4346.34
2026-09-18 15:00:00,SR,5458.91
2026-09-18 15:00:00,WR,4510.75
2026-09-18 16:00:00,SR,5764.86
2026-09-18 16:00:00,WR,4962.82
2026-09-18 17:00:00,SR,5681.7
2026-09-18 17:00:00,WR,5819.04
2026-09-18 18:00:00,SR,6659.6
2026-09-18 18:00:00,WR,5896.65
2026-09-18 19:00:00,SR,6967.51
2026-09-18 19:00:00,WR,6979.06
2026-09-18 20:00:00,SR,7087.41
2026-09-18 20:00:00,WR,6452.06
2026-09-18 21:00:00,SR,7280.98
2026-09-18 21:00:00,WR,6365.29
2026-09-18 22:00:00,SR,5566.45
2026-09-18 22:00:00,WR,5310.76
2026-09-18 23:00:00,SR,4709.43
2026-09-18 23:00:00,WR,3959.12
